block_id,condition_id,metric,stress_minus_nominal,ci95_low,ci95_high,status
S2,force_bias_m0p8n,violation_episode,0.2,0.06666666666666667,0.3333333333333333,paired_seed_cluster_bootstrap_pointwise
S2,force_bias_m0p8n,episode_length_samples,-124.4,-226.6,-22.200000000000003,paired_seed_cluster_bootstrap_pointwise
S2,force_bias_p0p8n,compound_pass,0.2,0.06666666666666667,0.3333333333333333,paired_seed_cluster_bootstrap_pointwise
S2,force_bias_p0p8n,task_success,0.06666666666666667,0.0,0.2,paired_seed_cluster_bootstrap_pointwise
S2,force_bias_p0p8n,tracking_pass,0.2,0.06666666666666667,0.3333333333333333,paired_seed_cluster_bootstrap_pointwise
S2,force_bias_p0p8n,safety_pass,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
S2,force_bias_p0p8n,mre,-0.008775166687076678,-0.038474687489685244,0.02531823252531229,paired_seed_cluster_bootstrap_pointwise
S2,force_bias_p0p8n,nrmse,-0.013920948447838404,-0.03594780400310188,0.01049095503640194,paired_seed_cluster_bootstrap_pointwise
S2,force_bias_p0p8n,contact_fraction,0.00976614081368985,-0.008416263842806377,0.04372768817355198,paired_seed_cluster_bootstrap_pointwise
S2,force_bias_p0p8n,peak_force_n,-0.8759215037027996,-1.259801737467448,-0.5568677584330242,paired_seed_cluster_bootstrap_pointwise
